feature_name,importance_gain,importance_split
last6_D_104_sum,30.310652883350848,10.8
last3_diff_B_17_mean,30.307506638765336,12.2
last3_B_37_std,30.253479236364363,11.8
diff_B_6_last,30.234374961256982,10.8
D_117_last,30.220929080247878,12.4
last3_B_18_std,30.217308369278907,12.0
last6_D_60_mean,30.198851975798608,13.4
last3_D_118_sum,30.12970735579729,11.8
last6_B_14_min,30.114810913801193,10.4
last3_diff_B_16_std,30.098083183169365,11.4
last6_B_40_min,30.032053422927856,9.6
last3_diff_B_17_min,30.00880721732974,13.2
last3_D_115_sum,29.979963877797125,12.2
last3_diff_B_18_std,29.97436048835516,13.2
ym_rank_B_16_sum,29.9605478271842,13.6
last6_B_28_mean,29.898629587888717,13.0
ym_rank_B_16_mean,29.839075088500977,12.6
B_12_last,29.736639082431793,8.6
ym_rank_B_29_min,29.726258853077887,5.0
S_22_max,29.72031992673874,9.8
last3_S_9_sum,29.67583235502243,9.6
last3_diff_S_27_std,29.66953071579337,12.8
ym_rank_D_128_min,29.639386828243733,11.4
last3_diff_S_9_mean,29.616806304454805,9.8
ym_rank_D_124_std,29.589005398750306,12.8
last3_B_9_std,29.564275105297565,12.8
last3_B_13_max,29.54111577272415,11.4
S_12_last,29.498064309358597,10.6
R_16_sum,29.497305560112,11.2
diff_D_80_max,29.493046045303345,10.4
diff_D_115_sum,29.472117352485657,9.4
last3_diff_D_115_max,29.46696616411209,10.2
last3_diff_B_5_min,29.459601950645446,9.6
last3_diff_D_80_std,29.459238028526308,9.6
last6_B_26_mean,29.41906635761261,2.8
last3_diff_B_6_mean,29.344262543320657,11.4
last6_B_18_std,29.30324258208275,14.8
rank_R_1_last,29.299019408226012,8.2
last6_B_6_max,29.29103704094887,12.0
last3_diff_S_11_min,29.287569177150726,12.6
last3_diff_D_77_mean,29.18853527903557,12.6
last3_S_11_std,29.17764652967453,13.2
rank_B_33_last,29.0783771276474,8.2
D_128_sum,29.059583428502084,11.8
last3_S_5_sum,29.044429010897876,10.6
oneHot_D_64_3_mean,29.038857799768447,10.2
ym_rank_D_74_min,29.027596738934516,9.4
last3_S_24_sum,29.022389014810322,11.0
diff_D_56_min,29.02065654397011,10.8
ym_rank_D_131_std,29.014972585439683,6.0
last6_D_56_sum,28.955360347032546,8.0
diff_R_2_max,28.954359912872313,1.8
ym_rank_D_50_std,28.948969142884017,11.8
ym_rank_S_13_min,28.937905383110046,6.8
last3_S_9_mean,28.92858942747116,10.0
last6_B_28_max,28.92356373667717,11.0
rank_B_22_last,28.884975337982176,8.2
last3_diff_D_102_std,28.78697235584259,10.2
D_65_sum,28.783325338363646,3.4
ym_rank_B_23_mean,28.779811218380928,10.6
last3_S_27_max,28.77676789164543,11.0
last3_diff_B_17_max,28.769345569610596,10.8
diff_S_5_min,28.738391083478927,12.2
last3_diff_S_8_sum,28.718662939965725,10.6
last3_D_55_sum,28.56554066836834,10.6
diff_B_17_last,28.542780166864397,11.6
D_53_mean,28.54101077914238,9.0
last3_diff_S_27_max,28.476572811603546,10.8
last6_D_105_sum,28.43513642549515,9.8
S_13_mean,28.406329676508904,11.4
last3_B_10_min,28.40564215183258,10.0
D_71_max,28.382031506299974,9.6
last3_diff_B_25_std,28.31824827194214,9.6
oneHot_D_120_100.0_sum,28.284882736206054,8.4
diff_D_55_min,28.28115032315254,13.8
last6_S_27_mean,28.26983103901148,10.0
ym_rank_D_118_std,28.220935542881488,11.0
last6_B_1_sum,28.197175762057306,8.2
ym_rank_R_11_max,28.17038249373436,10.2
last6_S_24_mean,28.138878425210713,11.8
last6_D_74_max,28.137333403527737,8.0
diff_D_71_last,28.098903864622116,10.0
last3_R_3_min,28.089652502536772,7.4
ym_rank_D_60_max,28.073300094902514,13.0
last3_D_65_std,28.055346250534058,2.6
B_2_max,28.002579474449156,8.8
last3_diff_S_15_std,27.9769119232893,10.4
ym_rank_D_107_std,27.94997157230973,11.4
ym_rank_B_7_sum,27.93729016445577,10.8
oneHot_D_114_100.0_mean,27.858411383628845,9.4
ym_rank_B_25_min,27.824223574995994,10.0
last3_B_14_min,27.80908794403076,9.0
ym_rank_D_125_min,27.782999873161316,7.0
diff_S_26_max,27.747857367992403,10.2
last3_diff_D_58_max,27.744463193416596,9.6
ym_rank_B_4_min,27.723056662082673,11.8
ym_rank_D_128_last,27.712411339208483,9.6
ym_rank_D_65_std,27.62219603061676,4.0
last6_B_13_max,27.616788321733473,10.8
oneHot_D_117_300.0_std,27.55008543729782,9.6
last6_B_13_min,27.507371735572814,8.8
diff_B_3_last,27.501087510585783,9.2
last3_B_11_std,27.368462838232517,10.8
diff_D_74_mean,27.362519884109496,9.6
ym_rank_B_19_max,27.318813091516496,8.2
last3_S_26_max,27.308663284778596,8.4
ym_rank_D_53_std,27.28987604379654,8.2
diff_B_5_max,27.27952661756426,10.0
last3_diff_D_75_std,27.250183643400668,11.0
last3_B_14_std,27.203335804864764,11.4
last3_diff_S_27_min,27.191977232694626,8.2
last3_S_26_mean,27.117166888713836,8.2
ym_rank_S_24_max,27.11127588227391,11.6
last6_D_58_mean,27.083051896095277,8.6
diff_R_1_sum,27.075953674316406,3.6
last3_diff_B_12_min,27.011523887515068,11.0
B_6_mean,27.00947462618351,10.0
last3_diff_B_20_sum,26.970754021406172,6.8
D_112_sum,26.940887674503028,7.4
last6_S_13_mean,26.920562636852264,10.8
B_19_mean,26.903286373615266,7.2
last3_diff_S_7_sum,26.90134366825223,10.0
last3_D_65_sum,26.874514293670654,2.8
last3_diff_D_105_std,26.853787949681283,11.0
diff_D_56_max,26.837972323223948,10.0
last3_D_122_min,26.835826486349106,9.6
ym_rank_B_11_sum,26.832262422144414,9.6
D_51_mean,26.794473251700403,7.2
ym_rank_D_128_max,26.74780759215355,9.2
diff_B_20_mean,26.747033369541168,7.4
S_22_sum,26.733570270985364,12.2
last3_S_26_sum,26.698385262489317,7.8
B_17_min,26.697836422920226,11.2
D_51_sum,26.684258407354356,6.4
last6_D_122_max,26.678275966644286,9.0
last6_D_119_min,26.672827538847923,11.6
diff_D_51_max,26.651979529857634,5.6
ym_rank_B_6_min,26.64324916601181,9.8
diff_B_25_max,26.59608961045742,10.8
last3_B_13_sum,26.585850482434033,11.0
diff_B_16_last,26.582369312644005,10.0
oneHot_D_120_0.0_mean,26.542620253562927,9.2
rank_S_26_last,26.537995195388795,10.0
diff_R_11_max,26.52729296386242,10.8
last3_D_118_max,26.507062719017267,11.8
diff_D_42_last,26.47050005197525,8.2
last6_B_19_max,26.40441062748432,6.0
ym_rank_D_102_max,26.40379306077957,10.4
B_18_sum,26.40281874537468,7.8
diff_D_104_last,26.364816093444823,8.6
last3_diff_D_124_std,26.36423380225897,10.0
last3_oneHot_D_117_300.0_sum,26.345128226280213,8.0
ym_rank_D_133_mean,26.309091484546663,6.4
last6_D_74_mean,26.30867132395506,8.2
ym_rank_B_16_max,26.27939522266388,11.2
last3_diff_B_6_max,26.2289057135582,9.6
D_80_sum,26.226516466587782,11.2
D_80_mean,26.209505448117852,11.4
ym_rank_D_55_sum,26.153326862677932,10.8
diff_D_75_max,26.1281237244606,8.0
ym_rank_S_26_min,26.104992699623107,7.0
last3_diff_D_44_max,26.09275350570679,7.0
R_27_last,26.065235394239426,5.0
diff_B_14_min,25.98124165534973,9.2
last3_diff_S_26_std,25.96514403820038,6.6
last3_diff_B_25_mean,25.96010251790285,9.0
last3_diff_B_6_sum,25.9128731071949,10.4
last3_D_74_min,25.840509009361266,5.4
D_65_std,25.79605610370636,4.2
ym_rank_D_45_min,25.788480758666992,11.4
last3_oneHot_D_117_-100.0_mean,25.776216065883638,8.4
last6_S_24_sum,25.726404426898807,10.6
last6_D_60_sum,25.707398319244383,12.6
last3_diff_D_105_min,25.69309499040246,8.6
last3_diff_B_11_sum,25.667528176307677,7.4
last3_diff_B_1_max,25.649618339538574,9.0
last6_D_65_std,25.571285378932952,3.4
ym_rank_B_10_min,25.56931139230728,10.2
last6_S_26_mean,25.55259679555893,7.4
last6_R_27_min,25.515507398545743,6.4
last6_S_13_sum,25.499529150128364,10.0
ym_rank_P_4_std,25.366240167617796,6.8
diff_D_50_min,25.34534591436386,7.4
diff_B_12_mean,25.345123183727264,9.6
last3_diff_S_12_sum,25.344930282235147,9.8
diff_S_25_mean,25.344686102867126,6.8
last3_S_15_std,25.290272226929666,9.8
oneHot_B_30_0.0_mean,25.21674962043762,3.0
diff_D_105_sum,25.216439229249954,8.4
ym_rank_S_6_std,25.122362065315247,7.2
ym_rank_D_54_sum,25.12094885110855,5.6
last6_S_26_sum,25.105778443813325,6.6
ym_rank_B_27_sum,25.100941872596742,3.4
diff_D_50_max,25.07480741739273,9.2
last3_diff_B_10_min,25.06739661619067,10.6
last3_diff_B_14_std,25.00749515593052,9.4
last3_diff_D_62_min,24.983621455729008,11.0
D_102_sum,24.980827355384825,10.6
last3_D_60_sum,24.938759740255772,13.2
R_3_last,24.925082004070283,7.8
oneHot_D_64_0_sum,24.902118921279907,9.2
diff_D_123_min,24.89876821041107,7.6
diff_D_104_mean,24.88084465265274,8.2
ym_rank_B_28_last,24.80727865099907,11.2
D_102_std,24.78978556394577,9.4
D_128_std,24.768794111907482,9.6
last3_diff_D_43_sum,24.76260950192809,8.2
ym_rank_D_53_max,24.72774857133627,9.6
ym_rank_S_24_last,24.69566290974617,9.4
D_132_max,24.692026019096375,5.6
diff_B_1_last,24.62706086486578,9.8
last3_diff_D_58_sum,24.62161467075348,8.0
last3_diff_D_121_sum,24.611375653743742,8.6
last6_B_19_mean,24.611270503699778,3.6
last3_S_9_max,24.56843618154526,8.4
D_122_max,24.495977288484575,9.2
B_19_last,24.49500972032547,6.4
last3_B_38_nunique,24.452045822143553,7.2
ym_rank_B_33_max,24.41354969739914,1.8
B_1_min,24.403189493715765,8.2
last6_D_80_sum,24.311893594264983,7.4
last6_S_9_max,24.30828459262848,9.4
diff_D_102_max,24.30736148953438,10.4
last6_B_25_max,24.25182177424431,9.2
last3_D_42_mean,24.249704678356647,4.2
diff_D_102_mean,24.243393850326537,9.2
last3_diff_B_19_sum,24.204568004608156,6.8
R_11_max,24.180848228931428,8.2
ym_rank_B_14_last,24.141379833221436,7.6
last3_R_27_min,24.106086134910583,4.6
diff_S_26_min,24.087377887964248,10.2
last3_diff_B_5_sum,24.07677013874054,8.0
last6_D_102_std,24.061195361614228,8.4
B_16_sum,24.05316980481148,10.0
D_53_max,24.044736742973328,6.8
last3_diff_D_45_mean,24.033644407987595,10.4
last3_D_124_std,24.01350538060069,11.4
last3_D_104_min,23.999348706007005,8.6
last6_B_12_min,23.988104946166278,7.4
ym_rank_S_17_min,23.97939004898071,5.8
ym_rank_D_102_std,23.974502488970757,9.4
ym_rank_B_29_last,23.940721964836122,5.8
B_18_mean,23.926887416839598,8.2
last6_B_10_max,23.903965765237807,8.6
last6_D_51_sum,23.871049326658248,7.0
D_48_sum,23.86165318489075,8.8
diff_D_41_sum,23.834707832336427,1.4
last6_S_6_sum,23.790068316459656,8.4
ym_rank_D_112_std,23.754362446069717,8.4
diff_D_53_std,23.753202104504453,8.2
last3_D_74_sum,23.698867252469064,7.2
ym_rank_D_53_mean,23.688753163814546,8.2
diff_D_41_last,23.67346398830414,3.6
last3_D_50_std,23.648527455329894,10.0
last6_B_6_min,23.637133848667144,6.2
D_58_min,23.626481612771748,9.4
last6_S_26_std,23.60820698738098,8.0
last3_B_5_min,23.59154464006424,7.2
last3_diff_S_24_max,23.58867718577385,10.4
last3_oneHot_D_64_3_mean,23.566131698712706,6.6
last3_diff_B_2_mean,23.53780188858509,7.8
last3_D_119_min,23.47435305118561,11.2
last3_S_24_mean,23.473688367009164,11.0
last3_D_128_min,23.392142397165298,9.0
ym_rank_D_56_std,23.351390594244002,8.6
ym_rank_B_18_sum,23.343690541386604,9.6
diff_B_13_last,23.342910420894622,8.8
diff_D_47_sum,23.265336203575135,8.4
last3_diff_D_119_mean,23.252472478151322,9.2
D_119_sum,23.23669447414577,9.8
diff_D_47_last,23.229797887802125,7.8
last3_S_15_min,23.18447000980377,7.4
last3_diff_D_75_sum,23.082135730981825,8.2
last6_B_6_mean,23.07604907155037,7.6
last3_B_18_mean,23.036472189426423,8.6
last3_diff_S_9_max,22.986867395043372,7.8
ym_rank_B_12_min,22.98060969375074,9.0
last3_diff_B_25_max,22.937756310403348,8.8
last3_R_6_std,22.79748969078064,2.0
last3_oneHot_B_38_300.0_sum,22.794725406169892,7.6
last3_oneHot_D_117_200.0_sum,22.79398994445801,6.8
last6_D_102_mean,22.74385849237442,8.6
last3_D_65_mean,22.69105453491211,2.0
last6_B_11_min,22.689534240961073,5.6
diff_B_28_last,22.64708681628108,9.0
last3_diff_D_105_mean,22.64229949712753,9.0
last6_D_70_sum,22.632811105251314,8.6
B_10_mean,22.63210341334343,9.0
S_15_min,22.585657322406767,9.0
last3_B_19_std,22.553145241737365,6.6
B_6_sum,22.54191033244133,8.2
last6_D_102_max,22.53061463534832,9.4
last3_D_113_mean,22.438483488559722,7.8
last3_diff_D_60_min,22.432496467232703,8.8
D_51_max,22.396969842910767,5.8
last6_B_25_mean,22.31302457973361,9.4
last3_S_22_mean,22.299110823869704,8.0
last3_diff_B_11_max,22.298394918441772,8.8
ym_rank_B_4_mean,22.29799752831459,9.4
ym_rank_R_8_sum,22.28022318184376,4.2
last6_B_5_max,22.27036249041557,8.6
diff_R_1_min,22.244744688272476,5.0
D_51_last,22.226286095380782,7.4
last3_diff_B_20_std,22.224717807769775,7.0
last3_diff_D_119_std,22.223544430732726,8.4
last3_diff_D_74_max,22.183731806278228,8.4
last3_diff_B_20_mean,22.183532524108887,5.4
oneHot_D_117_300.0_sum,22.162911728024483,8.0
last3_diff_D_52_std,22.12557647228241,8.0
last3_D_44_std,22.121800246834756,9.6
ym_rank_R_4_last,22.10809395313263,5.8
rank_B_29_last,22.091050654649734,7.6
last6_D_80_mean,22.078139962255953,8.6
last3_B_17_sum,22.05189006924629,7.0
last3_diff_B_19_mean,22.051387858390807,5.8
last3_D_47_std,22.048537097871304,7.0
B_20_last,22.038443529605864,3.8
ym_rank_B_22_std,22.036627334356307,8.2
D_132_last,22.012368083000183,6.0
last6_D_58_sum,22.010481491684914,8.0
last3_D_75_std,22.00771567821503,9.0
last6_S_22_max,21.962077993154526,10.0
last3_oneHot_D_117_200.0_mean,21.9507798910141,5.6
last3_diff_B_25_sum,21.89134011268616,7.0
rank_B_15_last,21.874623021483423,6.8
D_132_min,21.839732098579407,5.0
diff_S_25_sum,21.837019824981688,6.6
D_107_mean,21.836359762167557,8.6
last3_S_22_min,21.82328344285488,8.8
last3_diff_D_107_std,21.77476110160351,8.6
diff_D_102_std,21.744355207681657,9.2
last3_B_10_max,21.723102861642836,8.6
last3_R_27_max,21.7083169400692,3.0
S_23_min,21.698382234573366,5.4
last6_S_5_max,21.697627353668214,8.8
ym_rank_B_22_min,21.69717832803726,5.4
ym_rank_D_83_last,21.65438107252121,5.8
oneHot_D_117_300.0_mean,21.645996314287185,9.0
last3_D_102_mean,21.63341679275036,8.2
last3_diff_D_77_max,21.6174407184124,9.0
ym_rank_B_23_sum,21.553900412470103,7.8
diff_B_11_last,21.539332875609396,8.0
ym_rank_D_84_std,21.512958192825316,4.6
D_107_sum,21.41338393986225,8.0
B_33_last,21.37094626426697,0.4
last3_diff_D_44_std,21.257714968919753,8.4
D_41_mean,21.236448515951633,4.8
last3_B_14_max,21.191617715358735,8.4
last3_diff_B_2_min,21.19024109467864,7.2
oneHot_D_114_0.0_mean,21.18100318647921,7.8
last6_B_16_mean,21.172018826007843,8.2
last6_D_71_max,21.15983256101608,6.8
last3_B_14_sum,21.158802412450314,8.6
last3_diff_D_58_min,21.13235747218132,9.0
last3_diff_S_15_sum,21.109443885087966,7.8
diff_D_102_sum,21.060902589559554,7.0
last3_B_25_sum,21.054929280281065,8.6
D_56_sum,21.05227773785591,6.6
D_105_sum,21.045082264393567,9.2
D_49_max,20.979386019706727,5.0
B_13_last,20.93694739341736,8.4
ym_rank_S_12_min,20.93305998444557,7.8
S_13_max,20.917123359441756,8.0
B_22_last,20.893094301223755,1.2
last3_R_2_sum,20.856967735290528,1.2
last3_diff_S_27_mean,20.814188158512117,8.0
last3_S_25_min,20.7561383664608,6.4
last3_B_12_mean,20.754610472917555,8.6
diff_D_70_mean,20.74973999261856,6.6
D_112_mean,20.74647561311722,5.8
ym_rank_D_104_max,20.738358163274825,8.6
D_112_std,20.695902773737906,8.0
D_58_sum,20.645290064811707,6.4
D_129_mean,20.57183200120926,5.8
diff_S_24_last,20.571130294539035,9.0
ym_rank_D_132_mean,20.55548803806305,4.6
last3_B_25_mean,20.55359274148941,10.8
last3_D_105_sum,20.548308353871107,7.8
D_53_min,20.542199832201003,6.6
ym_rank_D_104_last,20.529649069905282,9.2
last3_D_49_min,20.50981788635254,2.8
diff_D_44_max,20.445966172218323,5.4
ym_rank_D_107_last,20.438780319690704,7.8
S_5_sum,20.438536047935486,8.4
ym_rank_D_104_std,20.422856180369855,9.2
last3_B_16_sum,20.41111453771591,7.0
last3_diff_D_56_max,20.40754156112671,8.2
last6_B_37_min,20.380833041667938,6.8
last3_diff_B_28_min,20.36221090257168,7.4
last3_diff_B_9_max,20.36198978126049,7.4
last3_diff_S_15_min,20.347226792573927,7.6
last3_oneHot_D_117_300.0_mean,20.32937787771225,6.4
last3_S_5_max,20.2824530005455,9.4
ym_rank_S_18_sum,20.26339900493622,3.4
last6_R_2_sum,20.167208075523376,2.4
diff_R_3_min,20.154126667976378,7.2
last3_diff_B_14_max,20.150822806358338,7.4
last3_diff_D_102_mean,20.139777719974518,7.6
ym_rank_D_49_max,20.139379811286926,3.4
S_26_mean,20.13654140345752,7.6
ym_rank_D_92_sum,20.06937655210495,4.0
ym_rank_S_6_mean,20.035247874259948,5.0
last3_diff_B_22_mean,20.000719928741454,6.4
ym_rank_D_102_min,19.990710824728012,7.6
oneHot_D_68_600.0_std,19.954821968078612,6.2
R_26_std,19.953063988685606,5.4
oneHot_D_64_2_sum,19.951453858613966,6.8
D_65_mean,19.951204192638397,3.8
B_10_sum,19.927131938934327,6.4
last3_diff_D_47_mean,19.92443208694458,7.2
last6_S_9_std,19.8895676612854,8.6
last3_B_16_std,19.889348754286765,8.2
last3_oneHot_B_38_300.0_mean,19.88041400909424,6.0
last3_diff_R_27_std,19.856940352916716,6.4
last3_diff_D_122_mean,19.75777349472046,6.6
last6_B_19_sum,19.751268219947814,2.8
last3_S_13_sum,19.722539150714873,8.8
rank_D_78_last,19.716017770767213,6.2
last3_diff_D_119_max,19.671361058950424,8.6
S_9_last,19.648393416404723,7.2
last6_R_11_sum,19.64440801143646,5.2
last6_B_29_std,19.599596166610716,3.6
oneHot_D_114_0.0_sum,19.58178816139698,8.2
ym_rank_S_5_min,19.57600930929184,7.0
ym_rank_B_20_last,19.530189394950867,4.6
D_42_std,19.487379187345503,5.4
D_84_mean,19.470320177078246,4.8
last3_diff_D_77_min,19.457483530044556,8.2
ym_rank_B_24_sum,19.443814960122108,5.2
diff_D_105_last,19.414098781347274,8.4
D_130_min,19.406489354372024,6.0
last6_S_27_sum,19.39911536872387,8.2
D_41_sum,19.390435391664504,5.2
ym_rank_B_23_min,19.38900554776192,7.8
diff_S_11_last,19.38770834803581,8.0
last3_diff_B_20_max,19.375511646270752,3.2
oneHot_D_117_400.0_sum,19.368212640285492,7.6
ym_rank_D_131_min,19.33084406852722,4.6
last3_diff_D_102_sum,19.326364159584045,7.4
ym_rank_D_107_max,19.285637962818146,6.6
D_122_min,19.282435858249663,7.2
B_7_min,19.234642854332925,7.8
ym_rank_B_17_sum,19.202720364928247,7.8
last6_B_6_sum,19.164933462440967,8.4
D_41_max,19.12717010974884,4.2
last3_B_12_min,19.05888224244118,7.4
last6_B_5_min,19.041665196418762,7.0
ym_rank_D_141_last,18.998115602880716,6.6
last6_B_18_mean,18.984826040267944,6.6
last3_B_25_max,18.95617431998253,8.2
last3_diff_D_52_sum,18.943529415130616,5.8
diff_D_104_sum,18.901646041870116,6.2
ym_rank_D_103_last,18.86760892868042,7.0
last3_diff_D_50_mean,18.864609533548354,6.8
last3_D_118_std,18.80809082984924,7.0
diff_S_18_min,18.777302145957947,6.0
last6_D_75_max,18.77591928243637,3.6
S_26_sum,18.773312562704085,7.2
diff_B_14_last,18.74164646565914,7.2
ym_rank_R_4_min,18.690052390098572,3.4
last3_D_104_sum,18.687389048933984,6.8
last3_S_27_sum,18.67682592868805,7.2
last6_D_84_max,18.656296277046202,2.0
last3_diff_B_2_max,18.639155870676042,5.8
ym_rank_D_121_std,18.625329554080963,7.0
last3_D_53_std,18.597557950019837,5.2
diff_D_74_max,18.578398908674718,7.4
diff_D_52_sum,18.57553778886795,7.4
last3_S_24_min,18.564198724925518,8.8
last3_diff_B_13_std,18.544873881340028,6.8
B_8_mean,18.52200964689255,6.6
diff_D_128_std,18.46850097179413,6.6
last3_D_132_min,18.438807940483095,3.4
D_104_min,18.418110477924348,5.6
last3_S_22_sum,18.412193213403224,7.2
oneHot_D_68_500.0_mean,18.38966546654701,7.2
last3_diff_R_16_std,18.384609752893446,5.6
last3_D_74_std,18.37659510374069,6.6
last6_B_25_sum,18.364062750339507,8.2
diff_R_3_mean,18.343044131994247,6.4
last6_D_65_sum,18.324410057067873,3.0
last3_B_19_mean,18.30466636419296,4.4
last3_diff_B_22_max,18.303572058677673,5.0
D_102_max,18.257472502440216,7.4
diff_R_26_std,18.247012090682983,4.6
diff_D_118_sum,18.145523401349784,7.2
last3_D_119_sum,18.134728527069093,8.4
D_128_min,18.133605617284775,6.6
B_37_min,18.124348071217536,6.8
ym_rank_R_7_max,18.123005831241606,4.2
last6_B_12_max,18.100653835386037,7.8
diff_D_45_mean,18.096854507923126,7.4
last3_diff_D_124_sum,18.09407596588135,5.6
last3_B_16_max,18.081706932187082,6.8
oneHot_D_64_3_sum,18.04014727473259,7.4
diff_D_124_last,17.985518050193786,5.4
last6_D_80_std,17.98015969991684,7.2
last3_diff_D_74_mean,17.96478590965271,7.0
B_16_mean,17.925049516558648,8.0
ym_rank_D_80_max,17.880188870429993,6.6
last3_D_42_sum,17.864411783218383,2.2
last3_diff_S_23_sum,17.835255837440492,4.4
last3_oneHot_D_117_-100.0_sum,17.820810008049012,6.4
R_2_max,17.81438364982605,2.4
diff_B_21_std,17.789845991134644,4.2
B_25_min,17.776881277561188,6.6
last3_B_18_min,17.755852770805358,6.0
D_113_max,17.74674178659916,7.0
last3_B_29_std,17.717462062835693,4.6
last6_D_113_mean,17.70152803659439,7.2
diff_B_19_std,17.67753010839224,7.4
last3_B_12_max,17.66012176275253,5.8
last3_diff_D_71_std,17.63510394245386,7.6
last3_D_102_std,17.628421681374313,6.6
last3_diff_D_118_max,17.609423204686028,6.6
last3_D_84_sum,17.606468200683594,1.0
B_38_nunique,17.599300760030747,6.6
diff_B_12_min,17.5764106631279,5.8
B_8_std,17.554176914691926,6.6
ym_rank_S_26_std,17.53509888648987,6.8
last3_D_102_sum,17.516490978002548,7.4
last3_diff_B_3_min,17.50450656712055,6.0
last6_B_20_std,17.453435069322587,7.0
diff_D_42_max,17.45257611274719,3.4
B_6_min,17.44248337596655,7.4
S_27_min,17.425344705581665,5.8
last3_D_113_sum,17.415610226988793,6.8
diff_B_16_max,17.408432978391648,7.6
last3_diff_D_115_min,17.349028185009956,5.6
B_5_min,17.34275002479553,5.0
ym_rank_R_4_max,17.316754734516145,3.0
last3_diff_D_50_std,17.304176312685012,6.0
B_10_min,17.28982267379761,7.2
last6_R_6_std,17.273071813583375,1.8
last6_D_53_mean,17.259750032424925,4.8
last3_D_71_std,17.257185730338097,6.6
